vehicle_id,temperature,humidity,accel_magnitude,label,anomaly_type,anomaly_reason
Transport-1,53.06,31.63,0.14,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 53.1 vượt ngưỡng 50.0
Transport-2,61.97,59.66,1.78,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 62.0 vượt ngưỡng 50.0
Transport-1,11.7,78.09,2.473,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 78.1 vượt ngưỡng 70.0
Transport-2,60.34,37.2,1.168,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 60.3 vượt ngưỡng 50.0
Transport-1,42.73,49.96,0.243,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 42.7 vượt ngưỡng 40.0
Transport-2,15.23,82.04,1.428,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 82.0 vượt ngưỡng 70.0
Transport-1,18.09,32.53,6.623,ANOMALY,shock,Rung xóc quá mức an toàn: 6.62 g
Transport-2,23.83,89.81,0.049,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 89.8 vượt ngưỡng 70.0
Transport-1,64.51,50.66,1.411,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 64.5 vượt ngưỡng 50.0
Transport-2,53.86,36.69,1.874,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 53.9 vượt ngưỡng 50.0
Transport-1,13.16,34.42,7.083,ANOMALY,shock,Rung xóc quá mức an toàn: 7.08 g
Transport-2,61.14,60.25,0.378,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 61.1 vượt ngưỡng 50.0
Transport-1,20.93,86.04,0.511,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 86.0 vượt ngưỡng 70.0
Transport-2,19.63,78.92,0.504,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 78.9 vượt ngưỡng 70.0
Transport-1,21.97,51.26,4.367,ANOMALY,shock,Rung xóc quá mức an toàn: 4.37 g
Transport-2,20.74,78.76,2.669,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 78.8 vượt ngưỡng 65.0
Transport-1,64.16,45.52,2.0,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 64.2 vượt ngưỡng 50.0
Transport-2,11.29,83.74,0.538,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 83.7 vượt ngưỡng 70.0
Transport-1,17.82,85.34,1.892,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 85.3 vượt ngưỡng 70.0
Transport-2,37.13,67.12,1.045,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 67.1 vượt ngưỡng 65.0
Transport-1,63.41,31.75,1.602,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 63.4 vượt ngưỡng 50.0
Transport-2,11.89,55.31,4.535,ANOMALY,shock,Rung xóc quá mức an toàn: 4.54 g
Transport-1,64.07,54.46,0.239,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 64.1 vượt ngưỡng 50.0
Transport-2,54.66,51.58,1.783,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 54.7 vượt ngưỡng 45.0
Transport-1,34.83,48.85,4.967,ANOMALY,shock,Rung xóc quá mức an toàn: 4.97 g
Transport-2,23.86,87.14,2.192,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 87.1 vượt ngưỡng 70.0
Transport-1,24.58,88.58,0.157,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 88.6 vượt ngưỡng 70.0
Transport-2,54.74,46.91,2.038,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 54.7 vượt ngưỡng 50.0
Transport-1,60.43,61.57,1.702,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 60.4 vượt ngưỡng 50.0
Transport-2,58.42,63.03,0.134,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 58.4 vượt ngưỡng 50.0
Transport-1,14.53,86.64,0.206,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 86.6 vượt ngưỡng 70.0
Transport-2,51.96,37.23,2.022,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 52.0 vượt ngưỡng 50.0
Transport-1,29.64,49.52,5.25,ANOMALY,shock,Rung xóc quá mức an toàn: 5.25 g
Transport-2,58.55,31.26,2.663,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 58.5 vượt ngưỡng 45.0
Transport-1,20.02,73.17,0.063,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 73.2 vượt ngưỡng 70.0
Transport-2,11.39,82.92,2.548,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 82.9 vượt ngưỡng 65.0
Transport-1,33.07,75.23,0.571,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 75.2 vượt ngưỡng 65.0
Transport-2,55.38,55.94,0.677,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 55.4 vượt ngưỡng 50.0
Transport-1,57.79,45.44,1.21,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 57.8 vượt ngưỡng 50.0
Transport-2,59.81,47.71,0.242,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 59.8 vượt ngưỡng 50.0
Transport-1,59.7,31.69,1.105,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 59.7 vượt ngưỡng 50.0
Transport-2,-0.91,69.32,0.391,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 69.3 vượt ngưỡng 60.0
Transport-1,51.3,46.21,0.626,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 51.3 vượt ngưỡng 40.0
Transport-2,29.2,76.81,1.801,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 76.8 vượt ngưỡng 65.0
Transport-1,16.05,82.82,2.31,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 82.8 vượt ngưỡng 70.0
Transport-2,5.38,78.84,1.14,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 78.8 vượt ngưỡng 60.0
Transport-1,11.85,88.86,1.387,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 88.9 vượt ngưỡng 70.0
Transport-2,14.24,88.01,0.03,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 88.0 vượt ngưỡng 70.0
Transport-1,54.16,54.91,0.983,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 54.2 vượt ngưỡng 50.0
Transport-2,24.59,87.68,2.367,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 87.7 vượt ngưỡng 70.0
Transport-1,10.02,47.84,6.407,ANOMALY,shock,Rung xóc quá mức an toàn: 6.41 g
Transport-2,59.79,35.37,2.884,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 59.8 vượt ngưỡng 45.0
Transport-1,39.38,73.72,1.928,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 73.7 vượt ngưỡng 65.0
Transport-2,54.33,38.01,1.498,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 54.3 vượt ngưỡng 50.0
Transport-1,17.92,74.69,1.316,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 74.7 vượt ngưỡng 70.0
Transport-2,43.31,42.32,1.272,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 43.3 vượt ngưỡng 40.0
Transport-1,10.16,50.69,5.707,ANOMALY,shock,Rung xóc quá mức an toàn: 5.71 g
Transport-2,14.39,73.16,0.631,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 73.2 vượt ngưỡng 70.0
Transport-1,56.79,51.91,0.222,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 56.8 vượt ngưỡng 50.0
Transport-2,61.51,51.22,1.796,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 61.5 vượt ngưỡng 50.0
Transport-1,53.04,54.07,2.371,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 53.0 vượt ngưỡng 50.0
Transport-2,59.03,45.59,1.598,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 59.0 vượt ngưỡng 45.0
Transport-1,12.16,74.82,0.487,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 74.8 vượt ngưỡng 70.0
Transport-2,51.32,54.24,1.421,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 51.3 vượt ngưỡng 45.0
Transport-1,34.45,83.55,2.886,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 83.5 vượt ngưỡng 65.0
Transport-2,47.96,54.53,1.09,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 48.0 vượt ngưỡng 45.0
Transport-1,13.78,75.29,0.98,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 75.3 vượt ngưỡng 70.0
Transport-2,55.59,64.1,1.779,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 55.6 vượt ngưỡng 50.0
Transport-1,11.7,66.13,0.104,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 66.1 vượt ngưỡng 60.0
Transport-2,57.37,49.02,0.847,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 57.4 vượt ngưỡng 45.0
Transport-1,48.66,43.49,1.109,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 48.7 vượt ngưỡng 40.0
Transport-2,13.24,74.65,2.238,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 74.7 vượt ngưỡng 70.0
Transport-1,55.93,60.45,1.362,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 55.9 vượt ngưỡng 50.0
Transport-2,38.42,73.32,1.823,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 73.3 vượt ngưỡng 60.0
Transport-1,18.44,67.36,1.873,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 67.4 vượt ngưỡng 60.0
Transport-2,54.76,33.31,2.704,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 54.8 vượt ngưỡng 45.0
Transport-1,9.59,63.34,0.658,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 63.3 vượt ngưỡng 60.0
Transport-2,11.27,72.73,2.15,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 72.7 vượt ngưỡng 70.0
Transport-1,63.6,59.78,2.199,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 63.6 vượt ngưỡng 50.0
Transport-2,20.17,80.29,1.991,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 80.3 vượt ngưỡng 70.0
Transport-1,59.48,35.05,0.829,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 59.5 vượt ngưỡng 50.0
Transport-2,26.64,41.82,5.567,ANOMALY,shock,Rung xóc quá mức an toàn: 5.57 g
Transport-1,51.39,61.47,1.695,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 51.4 vượt ngưỡng 50.0
Transport-2,20.65,55.81,7.15,ANOMALY,shock,Rung xóc quá mức an toàn: 7.15 g
Transport-1,57.31,62.8,0.326,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 57.3 vượt ngưỡng 50.0
Transport-2,15.99,53.4,5.786,ANOMALY,shock,Rung xóc quá mức an toàn: 5.79 g
Transport-1,22.27,74.27,1.9,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 74.3 vượt ngưỡng 70.0
Transport-2,28.78,43.17,4.076,ANOMALY,shock,Rung xóc quá mức an toàn: 4.08 g
Transport-1,57.33,34.82,0.449,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 57.3 vượt ngưỡng 50.0
Transport-2,51.05,31.87,0.483,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 51.0 vượt ngưỡng 50.0
Transport-1,17.25,77.38,1.064,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 77.4 vượt ngưỡng 70.0
Transport-2,62.96,47.15,1.564,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 63.0 vượt ngưỡng 50.0
Transport-1,22.34,41.7,4.127,ANOMALY,shock,Rung xóc quá mức an toàn: 4.13 g
Transport-2,21.28,49.16,3.987,ANOMALY,shock,Rung xóc quá mức an toàn: 3.99 g
Transport-1,19.36,76.0,0.262,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 76.0 vượt ngưỡng 70.0
Transport-2,11.55,81.02,0.859,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 81.0 vượt ngưỡng 70.0
Transport-1,55.9,36.06,2.062,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 55.9 vượt ngưỡng 50.0
Transport-2,14.14,75.04,2.347,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 75.0 vượt ngưỡng 70.0
Transport-1,35.15,69.61,2.059,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 69.6 vượt ngưỡng 65.0
Transport-2,-15.41,67.34,1.918,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 67.3 vượt ngưỡng 60.0
Transport-1,16.76,53.3,3.803,ANOMALY,shock,Rung xóc quá mức an toàn: 3.80 g
Transport-2,10.62,45.43,4.914,ANOMALY,shock,Rung xóc quá mức an toàn: 4.91 g
Transport-1,51.09,42.46,0.665,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 51.1 vượt ngưỡng 40.0
Transport-2,64.61,38.78,0.165,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 64.6 vượt ngưỡng 50.0
Transport-1,15.9,78.11,0.351,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 78.1 vượt ngưỡng 70.0
Transport-2,17.44,76.5,2.103,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 76.5 vượt ngưỡng 70.0
Transport-1,12.3,73.39,2.409,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 73.4 vượt ngưỡng 65.0
Transport-2,22.75,74.95,1.358,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 75.0 vượt ngưỡng 70.0
Transport-1,60.36,42.45,0.774,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 60.4 vượt ngưỡng 50.0
Transport-2,51.92,42.77,1.975,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 51.9 vượt ngưỡng 40.0
Transport-1,60.06,57.55,1.218,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 60.1 vượt ngưỡng 50.0
Transport-2,62.08,60.46,0.231,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 62.1 vượt ngưỡng 50.0
Transport-1,18.91,43.97,4.595,ANOMALY,shock,Rung xóc quá mức an toàn: 4.59 g
Transport-2,10.13,38.19,6.378,ANOMALY,shock,Rung xóc quá mức an toàn: 6.38 g
Transport-1,20.15,43.0,5.591,ANOMALY,shock,Rung xóc quá mức an toàn: 5.59 g
Transport-2,11.03,88.2,2.004,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 88.2 vượt ngưỡng 70.0
Transport-1,24.75,75.04,0.071,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 75.0 vượt ngưỡng 70.0
Transport-2,57.94,53.91,0.027,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 57.9 vượt ngưỡng 50.0
Transport-1,-8.35,67.65,0.615,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 67.7 vượt ngưỡng 60.0
Transport-2,54.69,41.01,1.163,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 54.7 vượt ngưỡng 50.0
Transport-1,14.34,58.57,4.079,ANOMALY,shock,Rung xóc quá mức an toàn: 4.08 g
Transport-2,18.56,48.0,5.437,ANOMALY,shock,Rung xóc quá mức an toàn: 5.44 g
Transport-1,52.65,38.03,2.142,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 52.6 vượt ngưỡng 45.0
Transport-2,56.33,44.87,2.199,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 56.3 vượt ngưỡng 50.0
Transport-1,18.49,31.04,7.367,ANOMALY,shock,Rung xóc quá mức an toàn: 7.37 g
Transport-2,58.38,63.51,0.112,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 58.4 vượt ngưỡng 50.0
Transport-1,59.18,46.07,2.407,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 59.2 vượt ngưỡng 50.0
Transport-2,51.35,41.55,0.143,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 51.4 vượt ngưỡng 40.0
Transport-1,18.06,71.22,1.534,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 71.2 vượt ngưỡng 70.0
Transport-2,21.24,81.89,1.469,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 81.9 vượt ngưỡng 70.0
Transport-1,24.24,30.3,6.982,ANOMALY,shock,Rung xóc quá mức an toàn: 6.98 g
Transport-2,59.69,59.69,0.369,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 59.7 vượt ngưỡng 50.0
Transport-1,61.69,63.93,0.272,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 61.7 vượt ngưỡng 50.0
Transport-2,17.74,64.45,5.966,ANOMALY,shock,Rung xóc quá mức an toàn: 5.97 g
Transport-1,52.33,46.65,0.282,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 52.3 vượt ngưỡng 40.0
Transport-2,24.85,76.34,1.119,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 76.3 vượt ngưỡng 70.0
Transport-1,14.42,88.28,0.537,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 88.3 vượt ngưỡng 70.0
Transport-2,55.05,46.37,0.302,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 55.0 vượt ngưỡng 50.0
Transport-1,15.94,34.05,5.236,ANOMALY,shock,Rung xóc quá mức an toàn: 5.24 g
Transport-2,22.13,75.54,0.779,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 75.5 vượt ngưỡng 70.0
Transport-1,54.79,40.23,0.839,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 54.8 vượt ngưỡng 40.0
Transport-2,54.29,42.37,2.347,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 54.3 vượt ngưỡng 50.0
Transport-1,21.93,81.89,0.723,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 81.9 vượt ngưỡng 70.0
Transport-2,61.43,46.84,1.201,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 61.4 vượt ngưỡng 50.0
Transport-1,21.92,76.82,2.282,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 76.8 vượt ngưỡng 70.0
Transport-2,63.72,62.42,0.188,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 63.7 vượt ngưỡng 50.0
Transport-1,25.67,65.08,0.445,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 65.1 vượt ngưỡng 60.0
Transport-2,23.53,72.03,1.253,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 72.0 vượt ngưỡng 70.0
Transport-1,-15.68,45.58,4.713,ANOMALY,shock,Rung xóc quá mức an toàn: 4.71 g
Transport-2,56.57,38.19,0.247,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 56.6 vượt ngưỡng 45.0
Transport-1,24.17,33.09,6.781,ANOMALY,shock,Rung xóc quá mức an toàn: 6.78 g
Transport-2,63.54,46.18,0.647,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 63.5 vượt ngưỡng 50.0
Transport-1,54.86,53.04,1.84,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 54.9 vượt ngưỡng 50.0
Transport-2,57.98,43.2,1.742,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 58.0 vượt ngưỡng 50.0
Transport-1,-0.28,61.31,0.44,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 61.3 vượt ngưỡng 60.0
Transport-2,21.66,40.52,7.227,ANOMALY,shock,Rung xóc quá mức an toàn: 7.23 g
Transport-1,14.08,78.6,0.657,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 78.6 vượt ngưỡng 65.0
Transport-2,16.55,89.62,0.13,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 89.6 vượt ngưỡng 70.0
Transport-1,10.49,68.08,2.063,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 68.1 vượt ngưỡng 65.0
Transport-2,-15.74,76.22,1.605,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 76.2 vượt ngưỡng 60.0
Transport-1,21.04,82.33,1.984,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 82.3 vượt ngưỡng 70.0
Transport-2,27.31,73.26,1.944,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 73.3 vượt ngưỡng 65.0
Transport-1,26.83,40.33,3.12,ANOMALY,shock,Rung xóc quá mức an toàn: 3.12 g
Transport-2,53.79,49.73,0.61,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 53.8 vượt ngưỡng 50.0
Transport-1,46.93,43.27,2.276,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 46.9 vượt ngưỡng 45.0
Transport-2,10.72,61.41,1.294,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 61.4 vượt ngưỡng 60.0
Transport-1,52.5,34.41,0.508,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 52.5 vượt ngưỡng 45.0
Transport-2,63.12,54.36,0.899,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 63.1 vượt ngưỡng 50.0
Transport-1,11.34,89.86,2.272,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 89.9 vượt ngưỡng 70.0
Transport-2,-8.02,42.86,3.216,ANOMALY,shock,Rung xóc quá mức an toàn: 3.22 g
Transport-1,29.82,72.08,0.035,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 72.1 vượt ngưỡng 65.0
Transport-2,14.63,33.54,7.869,ANOMALY,shock,Rung xóc quá mức an toàn: 7.87 g
Transport-1,50.24,33.85,2.536,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 50.2 vượt ngưỡng 45.0
Transport-2,55.48,47.58,1.765,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 55.5 vượt ngưỡng 50.0
Transport-1,13.81,61.61,4.136,ANOMALY,shock,Rung xóc quá mức an toàn: 4.14 g
Transport-2,38.01,45.25,6.294,ANOMALY,shock,Rung xóc quá mức an toàn: 6.29 g
Transport-1,13.53,83.44,2.656,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 83.4 vượt ngưỡng 65.0
Transport-2,56.98,48.36,0.694,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 57.0 vượt ngưỡng 50.0
Transport-1,51.28,36.25,0.563,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 51.3 vượt ngưỡng 50.0
Transport-2,62.0,35.25,2.201,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 62.0 vượt ngưỡng 50.0
Transport-1,58.92,32.29,2.069,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 58.9 vượt ngưỡng 45.0
Transport-2,19.79,53.68,3.749,ANOMALY,shock,Rung xóc quá mức an toàn: 3.75 g
Transport-1,22.55,82.03,1.274,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 82.0 vượt ngưỡng 70.0
Transport-2,59.68,38.8,1.031,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 59.7 vượt ngưỡng 50.0
Transport-1,18.63,77.83,1.243,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 77.8 vượt ngưỡng 70.0
Transport-2,63.07,38.94,1.799,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 63.1 vượt ngưỡng 50.0
Transport-1,58.0,50.21,0.015,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 58.0 vượt ngưỡng 50.0
Transport-2,18.01,88.55,0.988,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 88.5 vượt ngưỡng 70.0
Transport-1,23.14,66.98,1.184,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 67.0 vượt ngưỡng 65.0
Transport-2,21.16,84.2,0.893,ANOMALY,humidity_extreme,Độ ẩm vượt ngưỡng an toàn: giá trị 84.2 vượt ngưỡng 70.0
Transport-1,14.1,33.57,6.472,ANOMALY,shock,Rung xóc quá mức an toàn: 6.47 g
Transport-2,60.58,46.7,1.153,ANOMALY,temperature_extreme,Nhiệt độ vượt ngưỡng an toàn: giá trị 60.6 vượt ngưỡng 50.0
